#-- Peak position and height
3561.3243 0.106225E+03
3447.5640 0.505802E+02
3427.4130 0.114972E+03
3420.7749 0.942341E+02
3384.4662 0.108068E+03
3339.3645 0.117293E+02
3330.1221 0.254408E+03
3318.1042 0.447571E+03
3245.2630 0.285023E+03
3214.3948 0.299078E+03
3162.8768 0.234439E+03
